trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_reimbursement_per_day,miles_x_duration,receipts_x_duration,miles_x_receipts,miles_per_receipt,receipts_per_mile,preds,day_bucket,predicted_output,error
14,467.0,2176.26,1809.83,33.357142857142854,155.44714285714286,129.27357142857142,4.869636634921078,6538.0,30467.640000000003,1016313.4200000002,0.21458833043845862,4.660085653104925,1817.951904296875,11+,1817.95,8.120000000000118
3,224.0,358.77,406.36,74.66666666666667,119.58999999999999,135.45333333333335,4.915982675828727,672.0,1076.31,80364.48,0.6243554366307105,1.6016517857142856,445.44970703125,3-5,445.45,39.089999999999975
3,712.0,512.23,751.16,237.33333333333334,170.74333333333334,250.38666666666666,5.526992258419785,2136.0,1536.69,364707.76,1.390000585674404,0.7194241573033708,762.379638671875,3-5,762.38,11.220000000000027
12,218.0,901.03,1371.86,18.166666666666668,75.08583333333333,114.32166666666666,4.74772532520363,2616.0,10812.36,196424.54,0.24194532923432072,4.133165137614679,1404.199951171875,11+,1404.2,32.340000000000146
6,373.0,587.38,956.61,62.166666666666664,97.89666666666666,159.435,5.077888876118055,2238.0,3524.2799999999997,219092.74,0.6350233239129695,1.574745308310992,995.5589599609375,6-10,995.56,38.94999999999993
8,562.0,2479.33,1478.31,70.25,309.91625,184.78875,5.22461027556918,4496.0,19834.64,1393383.46,0.22667414180443912,4.41161921708185,1503.7972412109375,6-10,1503.8,25.49000000000001
5,132.0,2387.03,1454.05,26.4,477.40600000000006,290.81,5.676102905549459,660.0,11935.150000000001,315087.96,0.05529884417037071,18.083560606060608,1467.692626953125,3-5,1467.69,13.6400000000001
3,98.0,871.46,866.05,32.666666666666664,290.4866666666667,288.68333333333334,5.668788372341379,294.0,2614.38,85403.08,0.11245496064076377,8.892448979591837,907.3049926757812,3-5,907.3,41.25
14,545.0,1206.76,1977.89,38.92857142857143,86.19714285714285,141.27785714285716,4.957781886121022,7630.0,16894.64,657684.2,0.4516225264344194,2.214238532110092,1951.8560791015625,11+,1951.86,26.0300000000002
1,869.0,1498.88,1398.94,869.0,1498.88,1398.94,7.2441846575421,869.0,1498.88,1302526.7200000002,0.5797662254483347,1.7248331415420024,1395.8670654296875,1-2,1395.87,3.0700000000001637
2,875.0,393.25,640.56,437.5,196.625,320.28,5.7723130170633095,1750.0,786.5,344093.75,2.225047679593134,0.44942857142857146,638.5155639648438,1-2,638.52,2.0399999999999636
8,888.0,2296.07,1718.71,111.0,287.00875,214.83875,5.374531601115767,7104.0,18368.56,2038910.1600000001,0.38674779079035043,2.5856644144144147,1764.963623046875,6-10,1764.96,46.25
1,716.0,1396.41,1376.59,716.0,1396.41,1376.59,7.228090874645958,716.0,1396.41,999829.56,0.5127433919837296,1.9502932960893855,1367.2509765625,1-2,1367.25,9.339999999999918
8,1025.0,1031.33,2214.64,128.125,128.91625,276.83,5.627009415850288,8200.0,8250.64,1057113.25,0.9938622943189862,1.0061756097560974,2147.951416015625,6-10,2147.95,66.69000000000005
9,1064.0,2016.76,1810.94,118.22222222222223,224.08444444444444,201.21555555555557,5.30933423515823,9576.0,18150.84,2145832.64,0.5275788889109264,1.895451127819549,1787.6253662109375,6-10,1787.63,23.309999999999945
4,463.0,1963.41,1607.34,115.75,490.8525,401.835,5.998527048827233,1852.0,7853.64,909058.8300000001,0.23581422117642264,4.2406263498920085,1552.1507568359375,3-5,1552.15,55.18999999999983
1,678.0,1478.57,1370.31,678.0,1478.57,1370.31,7.223521766329544,678.0,1478.57,1002470.46,0.45855116768228765,2.180781710914454,1378.70556640625,1-2,1378.71,8.400000000000091
1,436.0,1358.14,1154.03,436.0,1358.14,1154.03,7.051881596644549,436.0,1358.14,592149.04,0.32102728731942215,3.115,1164.4046630859375,1-2,1164.4,10.370000000000118
5,586.0,2135.36,1661.61,117.2,427.072,332.322,5.809108989736014,2930.0,10676.800000000001,1251320.96,0.27442679454518204,3.643959044368601,1608.740478515625,3-5,1608.74,52.86999999999989
1,797.0,126.8,543.18,797.0,126.8,543.18,6.29928007447939,797.0,126.8,101059.59999999999,6.285488958990537,0.1590966122961104,549.9849243164062,1-2,549.98,6.800000000000068
14,481.0,939.99,877.17,34.357142857142854,67.14214285714286,62.654999999999994,4.153477876513609,6734.0,13159.86,452135.19,0.5117075713571421,1.9542411642411643,1019.8811645507812,11+,1019.88,142.71000000000004
7,172.0,1486.86,1557.94,24.571428571428573,212.4085714285714,222.56285714285715,5.409692614525849,1204.0,10408.019999999999,255739.91999999998,0.11568002367405136,8.64453488372093,1547.2103271484375,6-10,1547.21,10.730000000000018
10,1192.0,23.47,1157.87,119.2,2.347,115.78699999999999,4.760351762829806,11920.0,234.7,27976.239999999998,50.78824030677461,0.01968959731543624,1215.8543701171875,6-10,1215.85,57.98000000000002
7,981.0,658.85,1351.69,140.14285714285714,94.12142857142858,193.09857142857143,5.268366130171432,6867.0,4611.95,646331.85,1.4889580329361767,0.6716106014271153,1444.343505859375,6-10,1444.34,92.64999999999986
10,692.0,1671.71,1701.23,69.2,167.171,170.123,5.142382596177276,6920.0,16717.1,1156823.32,0.4139473951821787,2.4157658959537573,1739.745849609375,6-10,1739.75,38.51999999999998
13,710.0,2223.86,1979.83,54.61538461538461,171.06615384615387,152.29461538461538,5.032361660568223,9230.0,28910.18,1578940.6,0.31926470191468886,3.1321971830985915,1947.13671875,11+,1947.14,32.68999999999983
12,380.0,1526.79,1787.41,31.666666666666668,127.2325,148.95083333333335,5.010307462587601,4560.0,18321.48,580180.2,0.2488881902553724,4.017868421052632,1780.4925537109375,11+,1780.49,6.920000000000073
3,133.0,1728.5,1373.4,44.333333333333336,576.1666666666666,457.8,6.128614385255216,399.0,5185.5,229890.5,0.07694532831935204,12.996240601503759,1376.283203125,3-5,1376.28,2.8799999999998818
4,730.0,799.25,1250.66,182.5,199.8125,312.665,5.748325537406873,2920.0,3197.0,583452.5,0.9133562715045355,1.0948630136986301,1227.33154296875,3-5,1227.33,23.330000000000155
12,1070.0,1055.51,2030.76,89.16666666666667,87.95916666666666,169.23,5.137150463826479,12840.0,12666.119999999999,1129395.7,1.0137279608909437,0.9864579439252337,2031.01318359375,11+,2031.01,0.25
8,1185.0,554.98,1545.67,148.125,69.3725,193.20875,5.268933611484841,9480.0,4439.84,657651.3,2.1352120797145844,0.46833755274261607,1478.339599609375,6-10,1478.34,67.33000000000015
11,456.0,2223.72,1600.1,41.45454545454545,202.1563636363636,145.46363636363637,4.98677718169857,5016.0,24460.92,1014016.32,0.20506178835464897,4.8765789473684205,1636.193115234375,11+,1636.19,36.090000000000146
12,85.0,1056.43,1466.31,7.083333333333333,88.03583333333334,122.1925,4.813748172622986,1020.0,12677.16,89796.55,0.08045966131215508,12.428588235294118,1461.2376708984375,11+,1461.24,5.069999999999936
2,543.0,103.37,544.12,271.5,51.685,272.06,5.6096915512566055,1086.0,206.74,56129.91,5.252974750894843,0.19036832412523022,527.7315673828125,1-2,527.73,16.389999999999986
6,367.0,1947.68,1606.76,61.166666666666664,324.61333333333334,267.79333333333335,5.593942806754129,2202.0,11686.08,714798.56,0.1884293107697363,5.307029972752043,1638.7017822265625,6-10,1638.7,31.940000000000055
1,481.0,1792.17,1215.84,481.0,1792.17,1215.84,7.104012613514571,481.0,1792.17,862033.77,0.26838971749331814,3.725925155925156,1180.33154296875,1-2,1180.33,35.50999999999999
5,233.0,1862.04,1562.23,46.6,372.408,312.446,5.747627096432619,1165.0,9310.2,433855.32,0.12513157612081374,7.991587982832618,1473.8131103515625,3-5,1473.81,88.42000000000007
1,45.0,1070.22,922.69,45.0,1070.22,922.69,6.828376517514196,45.0,1070.22,48159.9,0.04204742950047654,23.782666666666668,906.1552124023438,1-2,906.16,16.530000000000086
5,152.0,2444.81,1523.75,30.4,488.962,304.75,5.722767774567282,760.0,12224.05,371611.12,0.062172520563970206,16.084276315789474,1504.2169189453125,3-5,1504.22,19.529999999999973
7,344.0,1242.05,1514.4,49.142857142857146,177.43571428571428,216.34285714285716,5.381476093507888,2408.0,8694.35,427265.2,0.2769614749808784,3.610610465116279,1483.4697265625,6-10,1483.47,30.930000000000064
5,320.0,1584.55,1584.73,64.0,316.90999999999997,316.946,5.761881557039848,1600.0,7922.75,507056.0,0.2019500804644852,4.9517187499999995,1580.6593017578125,3-5,1580.66,4.069999999999936
9,989.0,378.12,1193.72,109.88888888888889,42.013333333333335,132.63555555555556,4.895116360092939,8901.0,3403.08,373960.68,2.6155717761557176,0.38232558139534883,1214.79296875,6-10,1214.79,21.069999999999936
10,57.0,936.89,1237.07,5.7,93.689,123.707,4.825966985833832,570.0,9368.9,53402.729999999996,0.06083958629081322,16.436666666666667,1274.7802734375,6-10,1274.78,37.710000000000036
12,342.0,2253.61,1659.5,28.5,187.80083333333334,138.29166666666666,4.936570056072153,4104.0,27043.32,770734.62,0.15175651510243565,6.5895029239766085,1666.3741455078125,11+,1666.37,6.869999999999891
2,983.0,2109.93,1519.98,491.5,1054.965,759.99,6.6346202171708795,1966.0,4219.86,2074061.19,0.46589223339162916,2.1464191251271614,1509.56640625,1-2,1509.57,10.410000000000082
10,886.0,1990.03,1749.93,88.6,199.003,174.993,5.170444221519923,8860.0,19900.3,1763166.58,0.44521941880273164,2.246083521444695,1767.0810546875,6-10,1767.08,17.149999999999864
10,5.0,836.86,1116.56,0.5,83.686,111.65599999999999,4.7243389277767776,50.0,8368.6,4184.3,0.00597471500609421,167.372,1083.0904541015625,6-10,1083.09,33.47000000000003
3,80.0,517.54,457.49,26.666666666666668,172.51333333333332,152.49666666666667,5.033678851264865,240.0,1552.62,41403.2,0.1545774239672296,6.46925,441.3139953613281,3-5,441.31,16.180000000000007
8,482.0,1411.49,631.81,60.25,176.43625,78.97625,4.381729715597775,3856.0,11291.92,680338.18,0.34148311358918587,2.928402489626556,999.357421875,6-10,999.36,367.55000000000007
4,11.0,312.01,426.22,2.75,78.0025,106.555,4.678002344637761,44.0,1248.04,3432.1099999999997,0.035255280279478225,28.364545454545453,404.99420166015625,3-5,404.99,21.230000000000018
12,1075.0,2328.11,1798.38,89.58333333333333,194.0091666666667,149.865,5.016385397187937,12900.0,27937.32,2502718.25,0.461747941463247,2.165683720930233,1824.6239013671875,11+,1824.62,26.23999999999978
13,632.0,268.91,1396.28,48.61538461538461,20.685384615384617,107.40615384615384,4.685884857192669,8216.0,3495.8300000000004,169951.12000000002,2.3502287010523966,0.42549050632911395,1338.412353515625,11+,1338.41,57.86999999999989
8,323.0,46.48,703.45,40.375,5.81,87.93125,4.487863599311865,2584.0,371.84,15013.039999999999,6.949225473321859,0.14390092879256966,765.6068115234375,6-10,765.61,62.15999999999997
11,527.0,1550.32,1806.06,47.90909090909091,140.93818181818182,164.18727272727273,5.107079816516555,5797.0,17053.52,817018.64,0.33992982094019303,2.9417836812144214,1786.194091796875,11+,1786.19,19.86999999999989
5,948.0,898.6,1499.68,189.6,179.72,299.93600000000004,5.706897617556346,4740.0,4493.0,851872.8,1.0549744046294236,0.9478902953586498,1498.052978515625,3-5,1498.05,1.6300000000001091
5,504.0,1502.63,1628.66,100.8,300.526,325.732,5.789140262999174,2520.0,7513.150000000001,757325.52,0.3354119111158435,2.9814087301587304,1598.37744140625,3-5,1598.38,30.279999999999973
10,793.0,1422.29,2007.62,79.3,142.22899999999998,200.762,5.307088784935123,7930.0,14222.9,1127875.97,0.5575515541837459,1.7935561160151323,1959.1116943359375,6-10,1959.11,48.50999999999999
13,32.0,232.43,805.12,2.4615384615384617,17.87923076923077,61.932307692307695,4.142059667648429,416.0,3021.59,7437.76,0.13767585939852858,7.2634375,806.4749145507812,11+,806.47,1.3500000000000227
9,768.0,1815.6,1666.18,85.33333333333333,201.73333333333332,185.13111111111112,5.226451323835814,6912.0,16340.4,1394380.7999999998,0.4230006609385327,2.3640624999999997,1681.703857421875,6-10,1681.7,15.519999999999982
9,994.0,1742.62,1849.58,110.44444444444444,193.62444444444444,205.5088888888889,5.330343456941432,8946.0,15683.579999999998,1732164.2799999998,0.5704054814015678,1.7531388329979878,1872.291259765625,6-10,1872.29,22.710000000000036
1,1105.0,1432.3,1387.17,1105.0,1432.3,1387.17,7.235741611953052,1105.0,1432.3,1582691.5,0.7714864204426447,1.2961990950226243,1385.7596435546875,1-2,1385.76,1.4100000000000819
12,178.0,507.59,907.19,14.833333333333334,42.299166666666665,75.59916666666668,4.33858619766213,2136.0,6091.08,90351.01999999999,0.35067672727989124,2.851629213483146,917.5594482421875,11+,917.56,10.36999999999989
10,472.0,431.95,924.65,47.2,43.195,92.465,4.537587034664295,4720.0,4319.5,203880.4,1.0927190647065632,0.9151483050847458,920.7164306640625,6-10,920.72,3.92999999999995
5,716.0,1111.23,1492.08,143.2,222.246,298.416,5.701833910771412,3580.0,5556.15,795640.68,0.6443310565769462,1.5519972067039107,1563.9222412109375,3-5,1563.92,71.84000000000015
3,771.0,725.67,1166.93,257.0,241.89,388.9766666666667,5.9660869082740335,2313.0,2177.0099999999998,559491.57,1.0624664103518129,0.9412062256809338,1129.9561767578125,3-5,1129.96,36.97000000000003
13,1054.0,1131.25,2162.03,81.07692307692308,87.01923076923077,166.31,5.119848379069572,13702.0,14706.25,1192337.5,0.9317127071823205,1.073292220113852,2176.91162109375,11+,2176.91,14.879999999999654
10,872.0,2191.27,1776.62,87.2,219.127,177.66199999999998,5.185495752658589,8720.0,21912.7,1910787.44,0.39794274553113035,2.5129243119266054,1776.6806640625,6-10,1776.68,0.060000000000172804
12,1077.0,32.55,1387.43,89.75,2.7125,115.61916666666667,4.75891364005305,12924.0,390.59999999999997,35056.35,33.08755760368664,0.03022284122562674,1397.04638671875,11+,1397.05,9.61999999999989
12,211.0,749.56,1285.23,17.583333333333332,62.46333333333333,107.1025,4.683079851112249,2532.0,8994.72,158157.15999999997,0.2814984791077432,3.552417061611374,1260.7208251953125,11+,1260.72,24.50999999999999
4,199.0,1310.01,1400.57,49.75,327.5025,350.1425,5.861192123983087,796.0,5240.04,260691.99,0.1519072373493332,6.582964824120603,1375.295166015625,3-5,1375.3,25.269999999999982
2,1029.0,1702.6,1577.55,514.5,851.3,788.775,6.671748094768378,2058.0,3405.2,1751975.4,0.6043697873840009,1.6546161321671524,1574.4769287109375,1-2,1574.48,3.0699999999999363
10,643.0,2263.77,1685.92,64.3,226.377,168.592,5.133395552433951,6430.0,22637.7,1455604.11,0.28403945630519,3.520637636080871,1651.207763671875,6-10,1651.21,34.710000000000036
10,797.0,1706.73,1724.42,79.7,170.673,172.442,5.155843249550109,7970.0,17067.3,1360263.81,0.46697485835486574,2.1414429109159347,1730.916748046875,6-10,1730.92,6.5
12,657.0,322.5,1113.16,54.75,26.875,92.76333333333334,4.540773876960121,7884.0,3870.0,211882.5,2.0372093023255813,0.4908675799086758,1140.580078125,11+,1140.58,27.419999999999845
8,177.0,486.06,751.58,22.125,60.7575,93.9475,4.553324107264481,1416.0,3888.48,86032.62,0.36415257375632637,2.746101694915254,749.578857421875,6-10,749.58,2.0
2,222.0,456.24,437.4,111.0,228.12,218.7,5.392262979390565,444.0,912.48,101285.28,0.486586007364545,2.055135135135135,422.3803405761719,1-2,422.38,15.019999999999982
3,555.0,2342.76,1458.63,185.0,780.9200000000001,486.21000000000004,6.188695241636603,1665.0,7028.280000000001,1300231.8,0.2369000665881268,4.2211891891891895,1454.627685546875,3-5,1454.63,4.0
2,785.0,1964.63,1522.76,392.5,982.315,761.38,6.636445119047319,1570.0,3929.26,1542234.55,0.39956633055588076,2.5027133757961786,1551.951171875,1-2,1551.95,29.190000000000055
5,104.0,281.67,464.68,20.8,56.334,92.936,4.54261369932183,520.0,1408.3500000000001,29293.68,0.36922639968757764,2.7083653846153846,495.73870849609375,3-5,495.74,31.060000000000002
1,673.0,2026.16,1372.83,673.0,2026.16,1372.83,7.225357738781125,673.0,2026.16,1363605.6800000002,0.33215540727287085,3.0106389301634473,1378.327392578125,1-2,1378.33,5.5
10,877.0,1711.12,1897.37,87.7,171.112,189.737,5.250895515810656,8770.0,17111.199999999997,1500652.24,0.5125298050399738,1.9511060433295324,1881.7901611328125,6-10,1881.79,15.579999999999927
1,250.0,1300.17,1145.33,250.0,1300.17,1145.33,7.044320813937888,250.0,1300.17,325042.5,0.19228254766684355,5.20068,1140.9503173828125,1-2,1140.95,4.379999999999882
1,467.0,296.49,221.23,467.0,296.49,221.23,5.4037128815933775,467.0,296.49,138460.83000000002,1.5750952814597456,0.634882226980728,245.74586486816406,1-2,245.75,24.52000000000001
10,1026.0,828.82,1865.67,102.6,82.882,186.567,5.234136114915448,10260.0,8288.2,850369.3200000001,1.237904490721749,0.8078167641325537,1876.373779296875,6-10,1876.37,10.699999999999818
11,1106.0,2250.54,2050.62,100.54545454545455,204.59454545454545,186.42,5.233352087695677,12166.0,24755.94,2489097.2399999998,0.4914376105290286,2.0348462929475586,2015.7816162109375,11+,2015.78,34.83999999999992
12,452.0,816.56,1243.1,37.666666666666664,68.04666666666667,103.59166666666665,4.6500638798784,5424.0,9798.72,369085.12,0.5535416870774958,1.8065486725663715,1259.7412109375,11+,1259.74,16.6400000000001
14,865.0,2497.16,1885.87,61.785714285714285,178.3685714285714,134.70499999999998,4.9104834121458145,12110.0,34960.24,2160043.4,0.3463935030194301,2.8868901734104044,1869.0458984375,11+,1869.05,16.819999999999936
8,107.0,2450.89,1468.19,13.375,306.36125,183.52375,5.217778181483327,856.0,19607.12,262245.23,0.04365761009266022,22.905514018691587,1488.16943359375,6-10,1488.17,19.980000000000018
8,80.0,1092.18,1365.73,10.0,136.5225,170.71625,5.1458434052422986,640.0,8737.44,87374.40000000001,0.073247999414016,13.65225,1379.081298828125,6-10,1379.08,13.349999999999909
8,945.0,766.98,1625.53,118.125,95.8725,203.19125,5.3190570546655564,7560.0,6135.84,724796.1,1.2321051396385825,0.8116190476190477,1659.3812255859375,6-10,1659.38,33.850000000000136
13,1140.0,1607.8,2214.64,87.6923076923077,123.67692307692307,170.35692307692307,5.143748650637921,14820.0,20901.399999999998,1832892.0,0.7090434133598706,1.4103508771929825,2170.34033203125,11+,2170.34,44.29999999999973
2,636.0,1438.19,1435.96,318.0,719.095,717.98,6.57783354092248,1272.0,2876.38,914688.8400000001,0.4422225158011111,2.261305031446541,1425.5870361328125,1-2,1425.59,10.370000000000118
14,865.0,1422.11,1921.18,61.785714285714285,101.5792857142857,137.22714285714287,4.928898294778043,12110.0,19909.539999999997,1230125.15,0.608251119814923,1.644057803468208,1934.95947265625,11+,1934.96,13.779999999999973
12,482.0,1710.47,1746.74,40.166666666666664,142.53916666666666,145.56166666666667,4.987446272768002,5784.0,20525.64,824446.54,0.281793892906628,3.5486929460580914,1767.5648193359375,11+,1767.56,20.819999999999936
2,68.0,756.61,648.53,34.0,378.305,324.265,5.78464023469968,136.0,1513.22,51449.48,0.08987457210451884,11.126617647058824,651.0503540039062,1-2,651.05,2.519999999999982
14,512.0,526.84,1306.64,36.57142857142857,37.63142857142857,93.33142857142857,4.546814416948958,7168.0,7375.76,269742.08,0.9718320552729481,1.028984375,1368.2073974609375,11+,1368.21,61.569999999999936
14,1001.0,1647.24,2080.0,71.5,117.66,148.57142857142858,5.0077740618152236,14014.0,23061.36,1648887.24,0.6076831548529662,1.6455944055944056,2060.820556640625,11+,2060.82,19.179999999999836
1,547.0,573.6,616.27,547.0,573.6,616.27,6.4253065294824605,547.0,573.6,313759.2,0.953626220362622,1.0486288848263254,622.733154296875,1-2,622.73,6.460000000000036
10,5.0,1338.9,1610.25,0.5,133.89000000000001,161.025,5.08775064431378,50.0,13389.0,6694.5,0.0037344088430801402,267.78000000000003,1555.784912109375,6-10,1555.78,54.47000000000003
3,1158.0,1107.4,1361.3,386.0,369.1333333333334,453.76666666666665,6.119784466900719,3474.0,3322.2000000000003,1282369.2000000002,1.0456926133285172,0.9563039723661486,1349.71533203125,3-5,1349.72,11.579999999999927
1,993.0,1143.58,1328.85,993.0,1143.58,1328.85,7.1928214329005495,993.0,1143.58,1135574.94,0.8683257839416569,1.1516414904330312,1335.09716796875,1-2,1335.1,6.25
6,378.0,837.63,1215.96,63.0,139.605,202.66,5.316451936743519,2268.0,5025.78,316624.14,0.45127323519931234,2.215952380952381,1212.8807373046875,6-10,1212.88,3.0799999999999272
11,1156.0,2231.86,1988.56,105.0909090909091,202.89636363636365,180.77818181818182,5.202787162540162,12716.0,24550.460000000003,2580030.16,0.5179536350846379,1.930674740484429,1974.535888671875,11+,1974.54,14.019999999999982
5,1050.0,882.86,1430.04,210.0,176.572,286.008,5.659510089935592,5250.0,4414.3,927003.0,1.1893165394286749,0.8408190476190476,1470.0645751953125,3-5,1470.06,40.01999999999998
8,836.0,735.52,1606.63,104.5,91.94,200.82875,5.307419565561828,6688.0,5884.16,614894.72,1.1366108331520557,0.8798086124401914,1595.2713623046875,6-10,1595.27,11.360000000000127
11,654.0,1516.42,1870.43,59.45454545454545,137.85636363636365,170.0390909090909,5.141892132184798,7194.0,16680.620000000003,991738.68,0.4312789332770604,2.31868501529052,1878.4107666015625,11+,1878.41,7.980000000000018
8,633.0,1308.36,1639.12,79.125,163.545,204.89,5.327342045588653,5064.0,10466.88,828191.8799999999,0.4838117949188297,2.066919431279621,1599.16259765625,6-10,1599.16,39.95999999999981
12,713.0,1642.01,1873.19,59.416666666666664,136.83416666666668,156.09916666666666,5.056877240770528,8556.0,19704.12,1170753.13,0.4342239085023843,2.3029593267882187,1882.6522216796875,11+,1882.65,9.460000000000036
5,96.0,1105.47,1312.16,19.2,221.094,262.432,5.573795270160911,480.0,5527.35,106125.12,0.08684089120464598,11.5153125,1279.6456298828125,3-5,1279.65,32.50999999999999
7,1054.0,576.47,1344.18,150.57142857142858,82.35285714285715,192.0257142857143,5.262823414670946,7378.0,4035.29,607599.38,1.8283692126216455,0.5469354838709678,1340.56884765625,6-10,1340.57,3.6100000000001273
12,495.0,1948.13,1831.92,41.25,162.34416666666667,152.66,5.034742369439489,5940.0,23377.56,964324.3500000001,0.2540898194679,3.935616161616162,1809.2305908203125,11+,1809.23,22.690000000000055
1,1068.0,2011.28,1421.45,1068.0,2011.28,1421.45,7.260136015997846,1068.0,2011.28,2148047.04,0.531005131060817,1.8832209737827714,1370.7884521484375,1-2,1370.79,50.66000000000008
7,1000.0,1620.46,1971.23,142.85714285714286,231.49428571428572,281.6042857142857,5.644047635437224,7000.0,11343.220000000001,1620460.0,0.6171087222146797,1.62046,1958.3189697265625,6-10,1958.32,12.910000000000082
13,855.0,1798.75,1951.77,65.76923076923077,138.3653846153846,150.13615384615383,5.0181811116450765,11115.0,23383.75,1537931.25,0.47533009034051427,2.103801169590643,1965.568603515625,11+,1965.57,13.799999999999955
8,544.0,1279.51,1483.77,68.0,159.93875,185.47125,5.228277071704712,4352.0,10236.08,696053.44,0.4251627576181507,2.3520404411764706,1486.044677734375,6-10,1486.04,2.269999999999982
11,816.0,544.99,1077.12,74.18181818181819,49.54454545454546,97.91999999999999,4.594311442653216,8976.0,5994.89,444711.84,1.4972751793610892,0.6678799019607843,1127.825927734375,11+,1127.83,50.710000000000036
5,1080.0,2383.82,1664.76,216.0,476.764,332.952,5.810997270074209,5400.0,11919.1,2574525.6,0.4530543413512765,2.207240740740741,1678.0242919921875,3-5,1678.02,13.259999999999991
8,1124.0,1908.69,1833.27,140.5,238.58625,229.15875,5.438769288224026,8992.0,15269.52,2145367.56,0.5888855707317584,1.6981227758007118,1815.20849609375,6-10,1815.21,18.059999999999945
3,29.0,1632.85,1269.1,9.666666666666666,544.2833333333333,423.0333333333333,6.049812068494055,87.0,4898.549999999999,47352.649999999994,0.017760357656857642,56.3051724137931,1245.1903076171875,3-5,1245.19,23.909999999999854
6,470.0,2235.72,1628.6,78.33333333333333,372.61999999999995,271.43333333333334,5.607393935853974,2820.0,13414.32,1050788.4,0.21022310486107385,4.756851063829787,1647.76220703125,6-10,1647.76,19.160000000000082
7,287.0,2293.5,1558.09,41.0,327.64285714285717,222.5842857142857,5.409788460252639,2009.0,16054.5,658234.5,0.1251362546326575,7.991289198606272,1589.95751953125,6-10,1589.96,31.87000000000012
4,72.0,1367.29,1302.97,18.0,341.8225,325.7425,5.789172398912667,288.0,5469.16,98444.88,0.052658909229205214,18.99013888888889,1330.7666015625,3-5,1330.77,27.799999999999955
6,344.0,233.31,800.18,57.333333333333336,38.885,133.36333333333332,4.9005475734072785,2064.0,1399.8600000000001,80258.64,1.4744331576014744,0.6782267441860466,809.7510986328125,6-10,809.75,9.57000000000005
8,801.0,1241.21,1780.65,100.125,155.15125,222.58125,5.409774882666519,6408.0,9929.68,994209.2100000001,0.6453380169350875,1.5495755305867667,1802.26953125,6-10,1802.27,21.61999999999989
5,629.0,484.34,1029.87,125.8,96.868,205.974,5.332593181511808,3145.0,2421.7,304649.86,1.2986744848660032,0.7700158982511923,984.8675537109375,3-5,984.87,44.999999999999886
11,327.0,961.08,1356.46,29.727272727272727,87.3709090909091,123.31454545454545,4.822815010612924,3597.0,10571.880000000001,314273.16000000003,0.3402422274940692,2.9390825688073394,1390.7052001953125,11+,1390.71,34.25
14,94.0,105.94,1180.63,6.714285714285714,7.567142857142857,84.3307142857143,4.446534463376159,1316.0,1483.1599999999999,9958.36,0.8872946951104399,1.1270212765957446,1127.1912841796875,11+,1127.19,53.440000000000055
4,1113.0,2103.82,1695.08,278.25,525.955,423.77,6.051547845964989,4452.0,8415.28,2341551.66,0.5290376553127168,1.8902246181491467,1648.50537109375,3-5,1648.51,46.569999999999936
14,267.0,2090.21,1968.4,19.071428571428573,149.3007142857143,140.6,4.953006181259619,3738.0,29262.940000000002,558086.0700000001,0.12773836121729396,7.828501872659176,1893.921630859375,11+,1893.92,74.48000000000002
1,979.0,1292.54,1313.53,979.0,1292.54,1313.53,7.181234466275428,979.0,1292.54,1265396.66,0.7574233679421913,1.3202655771195098,1327.2694091796875,1-2,1327.27,13.740000000000009
10,625.0,519.94,1229.41,62.5,51.99400000000001,122.941,4.819805645921615,6250.0,5199.400000000001,324962.50000000006,1.2020617763588104,0.8319040000000001,1213.6697998046875,6-10,1213.67,15.740000000000009
14,457.0,848.61,1492.64,32.642857142857146,60.615,106.61714285714287,4.678579955271233,6398.0,11880.54,387814.77,0.538527710019915,1.85691466083151,1404.2120361328125,11+,1404.21,88.43000000000006
11,398.0,723.39,1154.77,36.18181818181818,65.76272727272728,104.97909090909091,4.663241819080014,4378.0,7957.29,287909.22,0.5501873125146878,1.8175628140703517,1133.4693603515625,11+,1133.47,21.299999999999955
14,68.0,438.96,866.76,4.857142857142857,31.354285714285712,61.91142857142857,4.141727841501326,952.0,6145.44,29849.28,0.15491160925824676,6.455294117647059,878.878173828125,11+,878.88,12.120000000000005
3,769.0,2497.93,1587.8,256.3333333333333,832.6433333333333,529.2666666666667,6.273380024665426,2307.0,7493.789999999999,1920908.17,0.30785490386039643,3.2482834850455133,1576.0654296875,3-5,1576.07,11.730000000000018
13,694.0,1054.31,1815.02,53.38461538461539,81.10076923076923,139.6169230769231,4.9460393354117445,9022.0,13706.029999999999,731691.14,0.6582504197057791,1.519178674351585,1819.54443359375,11+,1819.54,4.519999999999982
12,1088.0,1977.91,1883.21,90.66666666666667,164.82583333333335,156.93416666666667,5.062178279530625,13056.0,23734.920000000002,2151966.08,0.550075584834497,1.8179319852941178,1897.4200439453125,11+,1897.42,14.210000000000036
9,101.0,950.23,1281.64,11.222222222222221,105.58111111111111,142.40444444444447,4.96566892102167,909.0,8552.07,95973.23,0.10629005609168306,9.408217821782179,1301.242431640625,6-10,1301.24,19.59999999999991
1,170.0,2452.85,1209.08,170.0,2452.85,1209.08,7.098441752107719,170.0,2452.85,416984.5,0.06930713251931427,14.428529411764705,1215.3721923828125,1-2,1215.37,6.289999999999964
