trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_reimbursement_per_day,miles_x_duration,receipts_x_duration,miles_x_receipts,miles_per_receipt,receipts_per_mile,miles_per_day_x_receipts_per_day,miles_per_day_x_miles_per_receipt,miles_per_day_x_receipts_per_mile,receipts_per_day_x_miles_per_receipt,receipts_per_day_x_receipts_per_mile,miles_per_receipt_x_receipts_per_mile,predicted_output,error
10,1192.0,23.47,1157.87,119.2,2.347,115.78699999999999,4.760351762829806,11920.0,234.7,27976.239999999998,50.78824030677461,0.01968959731543624,279.7624,6053.958244567534,2.347,119.20000000000002,0.04621148489932885,1.0,1276.23,118.36000000000013
7,981.0,658.85,1351.69,140.14285714285714,94.12142857142858,193.09857142857143,5.268366130171432,6867.0,4611.95,646331.85,1.4889580329361767,0.6716106014271153,13190.445918367348,208.66683290148418,94.12142857142858,140.14285714285717,63.21294925003642,1.0000000000000002,1402.88,51.190000000000055
10,692.0,1671.71,1701.23,69.2,167.171,170.123,5.142382596177276,6920.0,16717.1,1156823.32,0.4139473951821787,2.4157658959537573,11568.2332,28.64515974660677,167.17100000000002,69.19999999999999,403.84600059248555,1.0,1701.51,0.2799999999999727
13,710.0,2223.86,1979.83,54.61538461538461,171.06615384615387,152.29461538461538,5.032361660568223,9230.0,28910.18,1578940.6,0.31926470191468886,3.1321971830985915,9342.84378698225,17.436764489186853,171.06615384615384,54.61538461538462,535.8129252004335,1.0,1948.85,30.980000000000018
12,380.0,1526.79,1787.41,31.666666666666668,127.2325,148.95083333333335,5.010307462587601,4560.0,18321.48,580180.2,0.2488881902553724,4.017868421052632,4029.0291666666667,7.881459358086793,127.23250000000002,31.666666666666668,511.203443881579,1.0000000000000002,1593.98,193.43000000000006
3,133.0,1728.5,1373.4,44.333333333333336,576.1666666666666,457.8,6.128614385255216,399.0,5185.5,229890.5,0.07694532831935204,12.996240601503759,25543.388888888887,3.4112428888246074,576.1666666666666,44.33333333333333,7488.000626566415,1.0,1247.07,126.33000000000015
4,730.0,799.25,1250.66,182.5,199.8125,312.665,5.748325537406873,2920.0,3197.0,583452.5,0.9133562715045355,1.0948630136986301,36465.78125,166.68751954957773,199.8125,182.5,218.76731592465754,1.0,1142.41,108.25
12,1070.0,1055.51,2030.76,89.16666666666667,87.95916666666666,169.23,5.137150463826479,12840.0,12666.119999999999,1129395.7,1.0137279608909437,0.9864579439252337,7843.0256944444445,90.3907431794425,87.95916666666668,89.16666666666666,86.76801869937694,1.0,1783.87,246.8900000000001
8,1185.0,554.98,1545.67,148.125,69.3725,193.20875,5.268933611484841,9480.0,4439.84,657651.3,2.1352120797145844,0.46833755274261607,10275.8015625,316.2782893077228,69.3725,148.125,32.48974687763713,1.0,1543.96,1.7100000000000364
11,456.0,2223.72,1600.1,41.45454545454545,202.1563636363636,145.46363636363637,4.98677718169857,5016.0,24460.92,1014016.32,0.20506178835464897,4.8765789473684205,8380.300165289254,8.500743226338175,202.1563636363636,41.45454545454545,985.8314669856456,0.9999999999999999,1825.54,225.44000000000005
12,85.0,1056.43,1466.31,7.083333333333333,88.03583333333334,122.1925,4.813748172622986,1020.0,12677.16,89796.55,0.08045966131215508,12.428588235294118,623.5871527777779,0.5699226009610985,88.03583333333333,7.083333333333334,1094.1611224509804,0.9999999999999999,1291.72,174.58999999999992
2,543.0,103.37,544.12,271.5,51.685,272.06,5.6096915512566055,1086.0,206.74,56129.91,5.252974750894843,0.19036832412523022,14032.4775,1426.1826448679499,51.685,271.5,9.839186832412524,1.0,556.58,12.460000000000036
6,367.0,1947.68,1606.76,61.166666666666664,324.61333333333334,267.79333333333335,5.593942806754129,2202.0,11686.08,714798.56,0.1884293107697363,5.307029972752043,19855.515555555554,11.525592842082203,324.6133333333333,61.166666666666664,1722.73268955495,0.9999999999999999,1548.98,57.77999999999997
1,481.0,1792.17,1215.84,481.0,1792.17,1215.84,7.104012613514571,481.0,1792.17,862033.77,0.26838971749331814,3.725925155925156,862033.77,129.095454114286,1792.17,481.0,6677.491286694387,1.0,1232.43,16.590000000000146
5,233.0,1862.04,1562.23,46.6,372.408,312.446,5.747627096432619,1165.0,9310.2,433855.32,0.12513157612081374,7.991587982832618,17354.2128,5.831131447229921,372.408,46.60000000000001,2976.13129751073,1.0,1429.71,132.51999999999998
1,45.0,1070.22,922.69,45.0,1070.22,922.69,6.828376517514196,45.0,1070.22,48159.9,0.04204742950047654,23.782666666666668,48159.9,1.8921343275214442,1070.22,45.0,25452.685520000003,1.0,732.95,189.74
5,152.0,2444.81,1523.75,30.4,488.962,304.75,5.722767774567282,760.0,12224.05,371611.12,0.062172520563970206,16.084276315789474,14864.4448,1.890044625144694,488.962,30.4,7864.599915921052,1.0,1676.62,152.8699999999999
7,344.0,1242.05,1514.4,49.142857142857146,177.43571428571428,216.34285714285716,5.381476093507888,2408.0,8694.35,427265.2,0.2769614749808784,3.610610465116279,8719.697959183673,13.610678199060311,177.4357142857143,49.142857142857146,640.6512468853821,1.0000000000000002,1282.52,231.8800000000001
5,320.0,1584.55,1584.73,64.0,316.90999999999997,316.946,5.761881557039848,1600.0,7922.75,507056.0,0.2019500804644852,4.9517187499999995,20282.239999999998,12.924805149727053,316.90999999999997,64.0,1569.2491890624997,1.0,1336.58,248.1500000000001
9,989.0,378.12,1193.72,109.88888888888889,42.013333333333335,132.63555555555556,4.895116360092939,8901.0,3403.08,373960.68,2.6155717761557176,0.38232558139534883,4616.798518518519,287.4222762908894,42.01333333333333,109.88888888888889,16.062772093023256,0.9999999999999999,1426.93,233.21000000000004
10,57.0,936.89,1237.07,5.7,93.689,123.707,4.825966985833832,570.0,9368.9,53402.729999999996,0.06083958629081322,16.436666666666667,534.0273,0.3467856418576354,93.68900000000001,5.699999999999999,1539.9348633333334,1.0,1145.31,91.75999999999999
12,342.0,2253.61,1659.5,28.5,187.80083333333334,138.29166666666666,4.936570056072153,4104.0,27043.32,770734.62,0.15175651510243565,6.5895029239766085,5352.3237500000005,4.3250606804194165,187.80083333333334,28.500000000000004,1237.5141403752439,1.0,1826.3,166.79999999999995
2,983.0,2109.93,1519.98,491.5,1054.965,759.99,6.6346202171708795,1966.0,4219.86,2074061.19,0.46589223339162916,2.1464191251271614,518515.2975,228.98603271198573,1054.965,491.5,2264.3970523397757,1.0,1597.74,77.75999999999999
10,886.0,1990.03,1749.93,88.6,199.003,174.993,5.170444221519923,8860.0,19900.3,1763166.58,0.44521941880273164,2.246083521444695,17631.6658,39.44644050592202,199.00299999999996,88.6,446.9773590180586,0.9999999999999999,1866.61,116.67999999999984
10,5.0,836.86,1116.56,0.5,83.686,111.65599999999999,4.7243389277767776,50.0,8368.6,4184.3,0.00597471500609421,167.372,41.843,0.002987357503047105,83.686,0.5000000000000001,14006.693192000002,1.0000000000000002,1148.72,32.16000000000008
3,80.0,517.54,457.49,26.666666666666668,172.51333333333332,152.49666666666667,5.033678851264865,240.0,1552.62,41403.2,0.1545774239672296,6.46925,4600.355555555556,4.122064639126123,172.51333333333332,26.666666666666664,1116.0318816666665,1.0,616.62,159.13
8,482.0,1411.49,631.81,60.25,176.43625,78.97625,4.381729715597775,3856.0,11291.92,680338.18,0.34148311358918587,2.928402489626556,10630.2840625,20.57435759374845,176.43625,60.24999999999999,516.6763537603734,0.9999999999999999,1452.42,820.6100000000001
4,11.0,312.01,426.22,2.75,78.0025,106.555,4.678002344637761,44.0,1248.04,3432.1099999999997,0.035255280279478225,28.364545454545453,214.50687499999998,0.09695202076856511,78.0025,2.75,2212.5054568181818,1.0,540.35,114.13
12,1075.0,2328.11,1798.38,89.58333333333333,194.0091666666667,149.865,5.016385397187937,12900.0,27937.32,2502718.25,0.461747941463247,2.165683720930233,17379.987847222223,41.36491975608254,194.0091666666667,89.58333333333334,420.1624939612404,1.0,2057.21,258.8299999999999
13,632.0,268.91,1396.28,48.61538461538461,20.685384615384617,107.40615384615384,4.685884857192669,8216.0,3495.8300000000004,169951.12000000002,2.3502287010523966,0.42549050632911395,1005.6279289940828,114.25727223577805,20.685384615384617,48.61538461538461,8.801434773612465,1.0,1377.04,19.24000000000001
8,323.0,46.48,703.45,40.375,5.81,87.93125,4.487863599311865,2584.0,371.84,15013.039999999999,6.949225473321859,0.14390092879256966,234.57874999999999,280.5749784853701,5.81,40.375,0.8360643962848296,1.0,793.63,90.17999999999995
11,527.0,1550.32,1806.06,47.90909090909091,140.93818181818182,164.18727272727273,5.107079816516555,5797.0,17053.52,817018.64,0.33992982094019303,2.9417836812144214,6752.220165289255,16.2857286941347,140.93818181818182,47.909090909090914,414.6096433327583,1.0000000000000002,1629.06,177.0
5,948.0,898.6,1499.68,189.6,179.72,299.93600000000004,5.706897617556346,4740.0,4493.0,851872.8,1.0549744046294236,0.9478902953586498,34074.912,200.02314711773872,179.72,189.6,170.35484388185654,1.0,1353.08,146.60000000000014
5,504.0,1502.63,1628.66,100.8,300.526,325.732,5.789140262999174,2520.0,7513.150000000001,757325.52,0.3354119111158435,2.9814087301587304,30293.0208,33.809520640477025,300.526,100.79999999999998,895.9908400396827,1.0,1375.53,253.1300000000001
10,793.0,1422.29,2007.62,79.3,142.22899999999998,200.762,5.307088784935123,7930.0,14222.9,1127875.97,0.5575515541837459,1.7935561160151323,11278.759699999999,44.21383824677105,142.22899999999998,79.29999999999998,255.09569282471622,0.9999999999999999,1669.12,338.5
13,32.0,232.43,805.12,2.4615384615384617,17.87923076923077,61.932307692307695,4.142059667648429,416.0,3021.59,7437.76,0.13767585939852858,7.2634375,44.01041420118344,0.3388944231348396,17.87923076923077,2.4615384615384617,129.86467524038463,1.0,990.57,185.45000000000005
9,768.0,1815.6,1666.18,85.33333333333333,201.73333333333332,185.13111111111112,5.226451323835814,6912.0,16340.4,1394380.7999999998,0.4230006609385327,2.3640624999999997,17214.577777777777,36.09605640008812,201.7333333333333,85.33333333333333,476.91020833333323,0.9999999999999999,1743.2,77.01999999999998
9,994.0,1742.62,1849.58,110.44444444444444,193.62444444444444,205.5088888888889,5.330343456941432,8946.0,15683.579999999998,1732164.2799999998,0.5704054814015678,1.7531388329979878,21384.74419753086,62.99811650146204,193.62444444444444,110.44444444444444,339.45053257321706,1.0,1808.27,41.309999999999945
1,1105.0,1432.3,1387.17,1105.0,1432.3,1387.17,7.235741611953052,1105.0,1432.3,1582691.5,0.7714864204426447,1.2961990950226243,1582691.5,852.4924945891224,1432.3,1105.0,1856.5459638009047,0.9999999999999999,1229.77,157.4000000000001
12,178.0,507.59,907.19,14.833333333333334,42.299166666666665,75.59916666666668,4.33858619766213,2136.0,6091.08,90351.01999999999,0.35067672727989124,2.851629213483146,627.4376388888888,5.2017047879850535,42.299166666666665,14.833333333333332,120.62153937265916,0.9999999999999999,1130.44,223.25
10,472.0,431.95,924.65,47.2,43.195,92.465,4.537587034664295,4720.0,4319.5,203880.4,1.0927190647065632,0.9151483050847458,2038.804,51.576339854149786,43.195,47.199999999999996,39.52983103813559,1.0,1178.76,254.11
5,716.0,1111.23,1492.08,143.2,222.246,298.416,5.701833910771412,3580.0,5556.15,795640.68,0.6443310565769462,1.5519972067039107,31825.6272,92.26820730181869,222.246,143.2,344.92517120111734,1.0,1314.65,177.42999999999984
3,771.0,725.67,1166.93,257.0,241.89,388.9766666666667,5.9660869082740335,2313.0,2177.0099999999998,559491.57,1.0624664103518129,0.9412062256809338,62165.729999999996,273.0538674604159,241.89,257.0,227.66837392996106,1.0,1059.66,107.26999999999998
13,1054.0,1131.25,2162.03,81.07692307692308,87.01923076923077,166.31,5.119848379069572,13702.0,14706.25,1192337.5,0.9317127071823205,1.073292220113852,7055.251479289941,75.54039949001276,87.01923076923077,81.07692307692308,93.39706338490731,1.0,1830.92,331.1100000000001
10,872.0,2191.27,1776.62,87.2,219.127,177.66199999999998,5.185495752658589,8720.0,21912.7,1910787.44,0.39794274553113035,2.5129243119266054,19107.8744,34.70060741031457,219.127,87.2,550.6495656995413,1.0,1917.51,140.8900000000001
12,1077.0,32.55,1387.43,89.75,2.7125,115.61916666666667,4.75891364005305,12924.0,390.59999999999997,35056.35,33.08755760368664,0.03022284122562674,243.446875,2969.608294930876,2.7125,89.75000000000001,0.08197945682451253,1.0,1397.11,9.679999999999836
12,211.0,749.56,1285.23,17.583333333333332,62.46333333333333,107.1025,4.683079851112249,2532.0,8994.72,158157.15999999997,0.2814984791077432,3.552417061611374,1098.313611111111,4.949681590977818,62.463333333333324,17.583333333333332,221.89581105845178,0.9999999999999999,1239.15,46.07999999999993
4,199.0,1310.01,1400.57,49.75,327.5025,350.1425,5.861192123983087,796.0,5240.04,260691.99,0.1519072373493332,6.582964824120603,16293.249375,7.557385058129327,327.5025,49.75,2155.937437311558,1.0,1116.1,284.47
2,1029.0,1702.6,1577.55,514.5,851.3,788.775,6.671748094768378,2058.0,3405.2,1751975.4,0.6043697873840009,1.6546161321671524,437993.85,310.9482556090685,851.3,514.5,1408.5747133138968,0.9999999999999999,1450.54,127.00999999999999
10,643.0,2263.77,1685.92,64.3,226.377,168.592,5.133395552433951,6430.0,22637.7,1455604.11,0.28403945630519,3.520637636080871,14556.0411,18.263737040423717,226.37699999999998,64.3,796.9913861430794,1.0,1869.83,183.90999999999985
10,797.0,1706.73,1724.42,79.7,170.673,172.442,5.155843249550109,7970.0,17067.3,1360263.81,0.46697485835486574,2.1414429109159347,13602.6381,37.2178962108828,170.673,79.7,365.4864859347553,1.0,1753.68,29.25999999999999
12,657.0,322.5,1113.16,54.75,26.875,92.76333333333334,4.540773876960121,7884.0,3870.0,211882.5,2.0372093023255813,0.4908675799086758,1471.40625,111.53720930232558,26.875,54.75,13.192066210045661,1.0,1358.27,245.1099999999999
8,177.0,486.06,751.58,22.125,60.7575,93.9475,4.553324107264481,1416.0,3888.48,86032.62,0.36415257375632637,2.746101694915254,1344.2596875,8.056875694358721,60.7575,22.125,166.84627372881354,0.9999999999999999,920.26,168.67999999999995
2,222.0,456.24,437.4,111.0,228.12,218.7,5.392262979390565,444.0,912.48,101285.28,0.486586007364545,2.055135135135135,25321.32,54.011046817464496,228.11999999999998,111.0,468.817427027027,1.0,587.14,149.74
3,555.0,2342.76,1458.63,185.0,780.9200000000001,486.21000000000004,6.188695241636603,1665.0,7028.280000000001,1300231.8,0.2369000665881268,4.2211891891891895,144470.2,43.82651231880346,780.9200000000001,185.0,3296.411061621622,0.9999999999999999,1654.51,195.87999999999988
2,785.0,1964.63,1522.76,392.5,982.315,761.38,6.636445119047319,1570.0,3929.26,1542234.55,0.39956633055588076,2.5027133757961786,385558.6375,156.82978474318318,982.315,392.5,2458.4528897452233,1.0,1486.44,36.319999999999936
5,104.0,281.67,464.68,20.8,56.334,92.936,4.54261369932183,520.0,1408.3500000000001,29293.68,0.36922639968757764,2.7083653846153846,1171.7472,7.6799091135016155,56.334,20.8,152.57305557692308,0.9999999999999999,622.63,157.95
1,673.0,2026.16,1372.83,673.0,2026.16,1372.83,7.225357738781125,673.0,2026.16,1363605.6800000002,0.33215540727287085,3.0106389301634473,1363605.6800000002,223.5405890946421,2026.16,673.0,6100.03617473997,1.0,1409.78,36.950000000000045
10,877.0,1711.12,1897.37,87.7,171.112,189.737,5.250895515810656,8770.0,17111.199999999997,1500652.24,0.5125298050399738,1.9511060433295324,15006.5224,44.948863902005705,171.112,87.69999999999999,333.85765728620294,0.9999999999999999,1786.41,110.95999999999981
1,250.0,1300.17,1145.33,250.0,1300.17,1145.33,7.044320813937888,250.0,1300.17,325042.5,0.19228254766684355,5.20068,325042.5,48.07063691671089,1300.17,250.0,6761.768115600001,1.0,914.51,230.81999999999994
1,467.0,296.49,221.23,467.0,296.49,221.23,5.4037128815933775,467.0,296.49,138460.83000000002,1.5750952814597456,0.634882226980728,138460.83000000002,735.5694964417012,296.49,467.0,188.23623147751607,1.0,459.16,237.93000000000004
10,1026.0,828.82,1865.67,102.6,82.882,186.567,5.234136114915448,10260.0,8288.2,850369.3200000001,1.237904490721749,0.8078167641325537,8503.6932,127.00900074805143,82.882,102.6,66.95346904483432,1.0,1622.18,243.49
11,1106.0,2250.54,2050.62,100.54545454545455,204.59454545454545,186.42,5.233352087695677,12166.0,24755.94,2489097.2399999998,0.4914376105290286,2.0348462929475586,20571.051570247935,49.41181793137324,204.59454545454543,100.54545454545455,416.3184523754726,1.0,2027.38,23.23999999999978
12,452.0,816.56,1243.1,37.666666666666664,68.04666666666667,103.59166666666665,4.6500638798784,5424.0,9798.72,369085.12,0.5535416870774958,1.8065486725663715,2563.091111111111,20.85007021325234,68.04666666666665,37.666666666666664,122.92961533923302,0.9999999999999999,1394.36,151.26
14,865.0,2497.16,1885.87,61.785714285714285,178.3685714285714,134.70499999999998,4.9104834121458145,12110.0,34960.24,2160043.4,0.3463935030194301,2.8868901734104044,11020.629591836734,21.402170007986218,178.3685714285714,61.78571428571429,514.9304761023947,1.0,2077.16,191.28999999999996
8,107.0,2450.89,1468.19,13.375,306.36125,183.52375,5.217778181483327,856.0,19607.12,262245.23,0.04365761009266022,22.905514018691587,4097.58171875,0.5839205349893304,306.36125,13.375,7017.361906658878,1.0,1747.6,279.40999999999985
8,80.0,1092.18,1365.73,10.0,136.5225,170.71625,5.1458434052422986,640.0,8737.44,87374.40000000001,0.073247999414016,13.65225,1365.2250000000001,0.73247999414016,136.5225,10.0,1863.839300625,0.9999999999999999,1136.45,229.27999999999997
8,945.0,766.98,1625.53,118.125,95.8725,203.19125,5.3190570546655564,7560.0,6135.84,724796.1,1.2321051396385825,0.8116190476190477,11324.9390625,145.54241961980756,95.8725,118.125,77.81194714285715,1.0,1466.56,158.97000000000003
13,1140.0,1607.8,2214.64,87.6923076923077,123.67692307692307,170.35692307692307,5.143748650637921,14820.0,20901.399999999998,1832892.0,0.7090434133598706,1.4103508771929825,10845.514792899408,62.177653171557886,123.67692307692307,87.6923076923077,174.42785695006748,1.0,1962.46,252.17999999999984
2,636.0,1438.19,1435.96,318.0,719.095,717.98,6.57783354092248,1272.0,2876.38,914688.8400000001,0.4422225158011111,2.261305031446541,228672.21000000002,140.62676002475334,719.095,318.0,1626.0931415880505,1.0,1213.93,222.02999999999997
14,865.0,1422.11,1921.18,61.785714285714285,101.5792857142857,137.22714285714287,4.928898294778043,12110.0,19909.539999999997,1230125.15,0.608251119814923,1.644057803468208,6276.148724489795,37.581229902850595,101.57928571428572,61.785714285714285,167.0022173492981,1.0,1841.16,80.01999999999998
12,482.0,1710.47,1746.74,40.166666666666664,142.53916666666666,145.56166666666667,4.987446272768002,5784.0,20525.64,824446.54,0.281793892906628,3.5486929460580914,5725.323194444444,11.31872136508289,142.53916666666666,40.166666666666664,505.82773528699863,1.0,1695.03,51.710000000000036
2,68.0,756.61,648.53,34.0,378.305,324.265,5.78464023469968,136.0,1513.22,51449.48,0.08987457210451884,11.126617647058824,12862.37,3.0557354515536406,378.305,34.0,4209.255088970588,1.0,673.65,25.120000000000005
14,512.0,526.84,1306.64,36.57142857142857,37.63142857142857,93.33142857142857,4.546814416948958,7168.0,7375.76,269742.08,0.9718320552729481,1.028984375,1376.2351020408162,35.54128659283924,37.63142857142857,36.57142857142857,38.722152008928575,1.0,1431.89,125.25
14,1001.0,1647.24,2080.0,71.5,117.66,148.57142857142858,5.0077740618152236,14014.0,23061.36,1648887.24,0.6076831548529662,1.6455944055944056,8412.69,43.44934557198708,117.66,71.5,193.62063776223775,1.0,1944.74,135.26
1,547.0,573.6,616.27,547.0,573.6,616.27,6.4253065294824605,547.0,573.6,313759.2,0.953626220362622,1.0486288848263254,313759.2,521.6335425383543,573.6,547.0,601.4935283363803,1.0,625.64,9.370000000000005
10,5.0,1338.9,1610.25,0.5,133.89000000000001,161.025,5.08775064431378,50.0,13389.0,6694.5,0.0037344088430801402,267.78000000000003,66.94500000000001,0.0018672044215400701,133.89000000000001,0.5,35853.06420000001,1.0,1400.07,210.18000000000006
3,1158.0,1107.4,1361.3,386.0,369.1333333333334,453.76666666666665,6.119784466900719,3474.0,3322.2000000000003,1282369.2000000002,1.0456926133285172,0.9563039723661486,142485.46666666667,403.63734874480764,369.1333333333334,386.0,353.0036729994244,1.0,1381.9,20.600000000000136
1,993.0,1143.58,1328.85,993.0,1143.58,1328.85,7.1928214329005495,993.0,1143.58,1135574.94,0.8683257839416569,1.1516414904330312,1135574.94,862.2475034540653,1143.58,993.0,1316.9941756294058,1.0,1046.78,282.06999999999994
6,378.0,837.63,1215.96,63.0,139.605,202.66,5.316451936743519,2268.0,5025.78,316624.14,0.45127323519931234,2.215952380952381,8795.115,28.430213817556677,139.605,62.99999999999999,309.3580321428571,1.0,1084.63,131.32999999999993
11,1156.0,2231.86,1988.56,105.0909090909091,202.89636363636365,180.77818181818182,5.202787162540162,12716.0,24550.460000000003,2580030.16,0.5179536350846379,1.930674740484429,21322.563305785126,54.432218377985585,202.89636363636365,105.09090909090908,391.72688420887073,0.9999999999999999,2038.31,49.75
5,1050.0,882.86,1430.04,210.0,176.572,286.008,5.659510089935592,5250.0,4414.3,927003.0,1.1893165394286749,0.8408190476190476,37080.12,249.75647328002174,176.572,209.99999999999997,148.46510087619046,0.9999999999999999,1400.45,29.589999999999918
8,836.0,735.52,1606.63,104.5,91.94,200.82875,5.307419565561828,6688.0,5884.16,614894.72,1.1366108331520557,0.8798086124401914,9607.73,118.77583206438982,91.94,104.5,80.88960382775119,1.0,1395.94,210.69000000000005
11,654.0,1516.42,1870.43,59.45454545454545,137.85636363636365,170.0390909090909,5.141892132184798,7194.0,16680.620000000003,991738.68,0.4312789332770604,2.31868501529052,8196.18743801653,25.641492942108865,137.85636363636362,59.45454545454545,319.64548462607735,0.9999999999999999,1672.08,198.35000000000014
8,633.0,1308.36,1639.12,79.125,163.545,204.89,5.327342045588653,5064.0,10466.88,828191.8799999999,0.4838117949188297,2.066919431279621,12940.498124999998,38.2816082729524,163.545,79.125,338.03433838862554,1.0,1483.34,155.77999999999997
12,713.0,1642.01,1873.19,59.416666666666664,136.83416666666668,156.09916666666666,5.056877240770528,8556.0,19704.12,1170753.13,0.4342239085023843,2.3029593267882187,8130.230069444445,25.80013723018333,136.83416666666665,59.41666666666667,315.1235203482936,1.0,1766.04,107.15000000000009
5,96.0,1105.47,1312.16,19.2,221.094,262.432,5.573795270160911,480.0,5527.35,106125.12,0.08684089120464598,11.5153125,4245.0048,1.6673451111292028,221.094,19.2,2545.966501875,1.0,1019.12,293.0400000000001
7,1054.0,576.47,1344.18,150.57142857142858,82.35285714285715,192.0257142857143,5.262823414670946,7378.0,4035.29,607599.38,1.8283692126216455,0.5469354838709678,12399.987346938777,275.30016430045924,82.35285714285716,150.57142857142858,45.04169976958526,1.0,1419.64,75.46000000000004
12,495.0,1948.13,1831.92,41.25,162.34416666666667,152.66,5.034742369439489,5940.0,23377.56,964324.3500000001,0.2540898194679,3.935616161616162,6696.696875,10.481205053050875,162.34416666666667,41.25,638.9243260774412,1.0,1774.8,57.12000000000012
1,1068.0,2011.28,1421.45,1068.0,2011.28,1421.45,7.260136015997846,1068.0,2011.28,2148047.04,0.531005131060817,1.8832209737827714,2148047.04,567.1134799729526,2011.28,1068.0,3787.6846801498123,1.0,1520.84,99.38999999999987
7,1000.0,1620.46,1971.23,142.85714285714286,231.49428571428572,281.6042857142857,5.644047635437224,7000.0,11343.220000000001,1620460.0,0.6171087222146797,1.62046,33070.61224489796,88.15838888781138,231.49428571428572,142.85714285714286,375.1272302285714,0.9999999999999999,1704.49,266.74
13,855.0,1798.75,1951.77,65.76923076923077,138.3653846153846,150.13615384615383,5.0181811116450765,11115.0,23383.75,1537931.25,0.47533009034051427,2.103801169590643,9100.184911242604,31.262094403164593,138.3653846153846,65.76923076923077,291.0932579847053,1.0,1891.69,60.07999999999993
8,544.0,1279.51,1483.77,68.0,159.93875,185.47125,5.228277071704712,4352.0,10236.08,696053.44,0.4251627576181507,2.3520404411764706,10875.835,28.911067518034248,159.93875,68.0,376.18240811121325,1.0,1431.74,52.02999999999997
11,816.0,544.99,1077.12,74.18181818181819,49.54454545454546,97.91999999999999,4.594311442653216,8976.0,5994.89,444711.84,1.4972751793610892,0.6678799019607843,3675.304462809918,111.07059512351354,49.54454545454546,74.18181818181819,33.089806160873444,1.0,1472.21,395.09000000000015
5,1080.0,2383.82,1664.76,216.0,476.764,332.952,5.810997270074209,5400.0,11919.1,2574525.6,0.4530543413512765,2.207240740740741,102981.024,97.85973773187573,476.764,215.99999999999997,1052.3329245185187,1.0,1890.53,225.76999999999998
8,1124.0,1908.69,1833.27,140.5,238.58625,229.15875,5.438769288224026,8992.0,15269.52,2145367.56,0.5888855707317584,1.6981227758007118,33521.368125,82.73842268781206,238.58625,140.5,405.1487451178826,1.0,1868.54,35.26999999999998
3,29.0,1632.85,1269.1,9.666666666666666,544.2833333333333,423.0333333333333,6.049812068494055,87.0,4898.549999999999,47352.649999999994,0.017760357656857642,56.3051724137931,5261.405555555555,0.17168345734962387,544.2833333333333,9.666666666666666,30645.966925287354,1.0,1165.11,103.99000000000001
6,470.0,2235.72,1628.6,78.33333333333333,372.61999999999995,271.43333333333334,5.607393935853974,2820.0,13414.32,1050788.4,0.21022310486107385,4.756851063829787,29188.566666666662,16.467476547450783,372.61999999999995,78.33333333333333,1772.497843404255,1.0,1700.71,72.11000000000013
7,287.0,2293.5,1558.09,41.0,327.64285714285717,222.5842857142857,5.409788460252639,2009.0,16054.5,658234.5,0.1251362546326575,7.991289198606272,13433.357142857143,5.130586439938958,327.64285714285717,41.00000000000001,2618.288825286212,1.0,1700.51,142.42000000000007
4,72.0,1367.29,1302.97,18.0,341.8225,325.7425,5.789172398912667,288.0,5469.16,98444.88,0.052658909229205214,18.99013888888889,6152.805,0.9478603661256939,341.8225,18.0,6491.256750347222,1.0,1093.15,209.81999999999994
6,344.0,233.31,800.18,57.333333333333336,38.885,133.36333333333332,4.9005475734072785,2064.0,1399.8600000000001,80258.64,1.4744331576014744,0.6782267441860466,2229.4066666666668,84.53416770248454,38.885000000000005,57.33333333333333,26.372846947674418,1.0,802.43,2.25
8,801.0,1241.21,1780.65,100.125,155.15125,222.58125,5.409774882666519,6408.0,9929.68,994209.2100000001,0.6453380169350875,1.5495755305867667,15534.518906250001,64.61446894562563,155.15125,100.125,240.41858053995009,1.0,1539.47,241.18000000000006
5,629.0,484.34,1029.87,125.8,96.868,205.974,5.332593181511808,3145.0,2421.7,304649.86,1.2986744848660032,0.7700158982511923,12185.9944,163.3732501961432,96.868,125.8,74.58990003179649,1.0,1023.93,5.939999999999941
11,327.0,961.08,1356.46,29.727272727272727,87.3709090909091,123.31454545454545,4.822815010612924,3597.0,10571.880000000001,314273.16000000003,0.3402422274940692,2.9390825688073394,2597.2988429752068,10.114473490050965,87.3709090909091,29.72727272727273,256.79031592994164,1.0,1333.63,22.829999999999927
14,94.0,105.94,1180.63,6.714285714285714,7.567142857142857,84.3307142857143,4.446534463376159,1316.0,1483.1599999999999,9958.36,0.8872946951104399,1.1270212765957446,50.80795918367347,5.957550095741525,7.567142857142857,6.714285714285714,8.528331003039513,1.0,1032.1,148.5300000000002
4,1113.0,2103.82,1695.08,278.25,525.955,423.77,6.051547845964989,4452.0,8415.28,2341551.66,0.5290376553127168,1.8902246181491467,146346.97875,147.20472759076347,525.955,278.25,994.1730890386345,1.0,1766.39,71.31000000000017
14,267.0,2090.21,1968.4,19.071428571428573,149.3007142857143,140.6,4.953006181259619,3738.0,29262.940000000002,558086.0700000001,0.12773836121729396,7.828501872659176,2847.3779081632656,2.4361530317869633,149.3007142857143,19.071428571428573,1168.800921375067,1.0,1799.2,169.20000000000005
