trip_duration_days,miles_traveled,total_receipts_amount,expected_output,human_model_output,miles_per_day,receipts_per_day,reimbursement_per_day,log1p_reimbursement_per_day,log1p_miles_traveled,log1p_trip_duration_days,log1p_total_receipts_amount,log1p_miles_per_day,log1p_receipts_per_day,miles_sq,receipts_sq,duration_sq,miles_x_duration,receipts_x_duration,miles_x_receipts,miles_per_receipt,log1p_miles_per_day_x_log1p_receipts_per_day,log1p_miles_per_day_x_miles_per_day,log1p_miles_per_day_x_receipts_per_day,log1p_miles_per_day_x_miles_per_receipt,log1p_receipts_per_day_x_miles_per_day,log1p_receipts_per_day_x_receipts_per_day,log1p_receipts_per_day_x_miles_per_receipt,miles_per_day_x_receipts_per_day,miles_per_day_x_miles_per_receipt,receipts_per_day_x_miles_per_receipt,log1p_miles_per_day_x_trip_duration_days,log1p_receipts_per_day_x_trip_duration_days,predicted_output,error
13,1140.0,1607.8,2214.64,257.6517181727622,87.6923076923077,123.67692307692307,170.35692307692307,5.143748650637921,7.039660349862076,2.6390573296152584,7.3832438384584425,4.485173162807523,4.825725776032882,1299600.0,2585020.84,169,14820.0,20901.399999999998,1832892.0,0.7090434133598706,21.644215741731188,393.31518504619817,554.7124162432258,3.180182488867133,423.1790295905758,596.8309155927436,3.421649076177065,10845.514792899408,62.177653171557886,87.6923076923077,58.307251116497795,62.73443508842746,2112.96,101.67999999999984
2,636.0,1438.19,1435.96,257.6290524299973,318.0,719.095,717.98,6.57783354092248,6.456769655572163,1.0986122886681098,7.27183573430757,5.765191102784844,6.579383147750643,404496.0,2068390.4761,4,1272.0,2876.38,914688.8400000001,0.4422225158011111,37.93140118522455,1833.3307706855805,4145.720096057068,2.549497313547696,2092.2438409847045,4731.201524631749,2.909551368017723,228672.21000000002,140.62676002475334,318.0,11.530382205569689,13.158766295501286,1361.86,74.10000000000014
14,865.0,1422.11,1921.18,257.6517181727622,61.785714285714285,101.5792857142857,137.22714285714287,4.928898294778043,6.763884908562435,2.70805020110221,7.260599896578003,4.139727568069918,4.630636018730462,748225.0,2022396.8520999998,196,12110.0,19909.539999999997,1230125.15,0.608251119814923,19.16957158443602,255.77602474146278,420.5105694162793,2.5179939290072353,286.1071540144178,470.37669918548403,2.81658954384812,6276.148724489795,37.581229902850595,61.785714285714285,57.95618595297885,64.82890426222646,1921.02,0.16000000000008185
12,482.0,1710.47,1746.74,257.6517181727622,40.166666666666664,142.53916666666666,145.56166666666667,4.987446272768002,6.180016653652572,2.5649493574615367,7.445107929332829,3.717628867399922,4.966607936402425,232324.0,2925707.6209,144,5784.0,20525.64,824446.54,0.281793892906628,18.46400503742721,149.3247595072302,529.9077207351287,1.0476051109266824,199.49208544549737,707.9361564148546,1.3995597849397934,5725.323194444444,11.31872136508289,40.166666666666664,44.611546408799065,59.59929523682909,1775.09,28.34999999999991
2,68.0,756.61,648.53,257.6290524299973,34.0,378.305,324.265,5.78464023469968,4.23410650459726,1.0986122886681098,6.630168741362368,3.5553480614894135,5.938340630785665,4624.0,572458.6921,4,136.0,1513.22,51449.48,0.08987457210451884,21.112867850127635,120.88183409064006,1345.0059484017527,0.3195353857089916,201.9035814467126,2246.503952329371,0.5337058232027401,12862.37,3.0557354515536406,34.0,7.110696122978827,11.87668126157133,648.63,0.10000000000002274
14,512.0,526.84,1306.64,257.6517181727622,36.57142857142857,37.63142857142857,93.33142857142857,4.546814416948958,6.240275845170769,2.70805020110221,6.268793207480272,3.6262438831224513,3.654066156875299,262144.0,277560.38560000004,196,7168.0,7375.76,269742.08,0.9718320552729481,13.250535049893816,132.6169191541925,136.4607376703023,3.5241000458558482,133.6344194514395,137.5077295777273,3.5511386233394444,1376.2351020408162,35.54128659283924,36.57142857142857,50.767414363714316,51.15692619625418,1314.44,7.7999999999999545
14,1001.0,1647.24,2080.0,257.6517181727622,71.5,117.66,148.57142857142858,5.0077740618152236,6.90975328164481,2.70805020110221,7.4074633309342035,4.283586561860629,4.776262260830497,1002001.0,2713399.6176,196,14014.0,23061.36,1648887.24,0.6076831548529662,20.459532836415583,306.276439173035,504.0067948685216,2.603063395997238,341.5027516493805,561.9750176093162,2.902454119066637,8412.69,43.44934557198708,71.5,59.9702118660488,66.86767165162695,2070.49,9.510000000000218
1,547.0,573.6,616.27,262.5700197852986,547.0,573.6,616.27,6.4253065294824605,6.306275286948016,0.6931471805599453,6.353674146545189,6.306275286948016,6.353674146545189,299209.0,329016.96,1,547.0,573.6,313759.2,0.953626220362622,40.06801825167845,3449.5325819605646,3617.279504593382,6.0138294664584455,3475.4597581602184,3644.4674904583208,6.059030261785597,313759.2,521.6335425383543,547.0,6.306275286948016,6.353674146545189,615.86,0.40999999999996817
10,5.0,1338.9,1610.25,257.56622710020446,0.5,133.89000000000001,161.025,5.08775064431378,1.791759469228055,2.3978952727983707,7.200350263294562,0.4054651081081644,4.904459631481588,25.0,1792653.2100000002,100,50.0,13389.0,6694.5,0.0037344088430801402,1.98858725469081,0.2027325540540822,54.28772332460213,0.0015141724852795742,2.452229815740794,656.6581000590699,0.018315257418334407,66.94500000000001,0.0018672044215400701,0.5,4.054651081081644,49.04459631481588,1522.89,87.3599999999999
3,1158.0,1107.4,1361.3,257.6517181727622,386.0,369.1333333333334,453.76666666666665,6.119784466900719,7.055312843339752,1.3862943611198906,7.010672812988823,5.958424693029782,5.91386330108443,1340964.0,1226334.7600000002,9,3474.0,3322.2000000000003,1282369.2000000002,1.0456926133285172,35.23730912438409,2299.951931509496,2199.453168353727,6.230680688575481,2282.75123421859,2183.0040732069665,6.18408317017859,142485.46666666667,403.63734874480764,386.0,17.875274079089344,17.741589903253292,1379.91,18.610000000000127
1,993.0,1143.58,1328.85,262.5700197852986,993.0,1143.58,1328.85,7.1928214329005495,6.901737206656574,0.6931471805599453,7.042793036469204,6.901737206656574,7.042793036469204,986049.0,1307775.2163999998,1,993.0,1143.58,1135574.94,0.8683257839416569,48.607506738581336,6853.425046209978,7892.688634788325,5.992956370529371,6993.4934852139195,8053.997260645452,6.115438784530964,1135574.94,862.2475034540653,993.0,6.901737206656574,7.042793036469204,1131.38,197.4699999999998
6,378.0,837.63,1215.96,257.6517181727622,63.0,139.605,202.66,5.316451936743519,5.937536205082426,1.9459101490553132,6.7317696080056875,4.1588830833596715,4.945954540621923,142884.0,701624.0169,36,2268.0,5025.78,316624.14,0.45127323519931234,20.569646670058468,262.0096342516593,580.6008728524268,1.8767926238434103,311.59513605918113,690.4799836435235,2.231976906695184,8795.115,28.430213817556677,62.99999999999999,24.953298500158027,29.675727243731536,1215.78,0.18000000000006366
11,1156.0,2231.86,1988.56,257.6517181727622,105.0909090909091,202.89636363636365,180.77818181818182,5.202787162540162,7.053585727193677,2.4849066497880004,7.711038553949922,4.664296359488185,5.317611843367255,1336336.0,4981199.0596,121,12716.0,24550.460000000003,2580030.16,0.5179536350846379,24.802917562189144,490.17514468803114,946.3687702624819,2.4158892545089485,558.8326628120496,1078.9241062488766,2.7542763842411917,21322.563305785126,54.432218377985585,105.09090909090908,51.30725995437004,58.4937302770398,1988.88,0.3200000000001637
5,1050.0,882.86,1430.04,257.6517181727622,210.0,176.572,286.008,5.659510089935592,6.957497370876951,1.791759469228055,6.784298679054902,5.351858133476067,5.179376160471137,1102500.0,779441.7796,25,5250.0,4414.3,927003.0,1.1893165394286749,27.7192864307495,1123.890208029974,944.9882943441361,6.365053394818963,1087.6689936989387,914.5328074067097,6.15991773157091,37080.12,249.75647328002174,209.99999999999997,26.759290667380334,25.896880802355685,1450.4,20.360000000000127
8,836.0,735.52,1606.63,257.6517181727622,104.5,91.94,200.82875,5.307419565561828,6.729824070489475,2.1972245773362196,6.601936390999019,4.658710952916121,4.531954123656832,698896.0,540989.6704,64,6688.0,5884.16,614894.72,1.1366108331520557,21.113064313993466,486.8352945797347,428.3218850111082,5.2951413376086,473.58920592213894,416.66786212900917,5.151068152296486,9607.73,118.77583206438982,104.5,37.26968762332897,36.25563298925466,1601.5,5.130000000000109
11,654.0,1516.42,1870.43,257.6517181727622,59.45454545454545,137.85636363636365,170.0390909090909,5.141892132184798,6.484635235635252,2.4849066497880004,7.32476680325734,4.1018917678574836,4.933440043717102,427716.0,2299529.6164,121,7194.0,16680.620000000003,991738.68,0.4312789332770604,20.236437102541643,243.87611056170857,565.4718831467678,1.769059506059531,293.31543532645316,680.1061046448626,2.127688759440646,8196.18743801653,25.641492942108865,59.45454545454545,45.12080944643232,54.267840480888125,1870.68,0.25
8,633.0,1308.36,1639.12,257.6517181727622,79.125,163.545,204.89,5.327342045588653,6.452048954437226,2.1972245773362196,7.177293747197629,4.383587915240834,5.103184089026746,400689.0,1711805.8895999996,64,5064.0,10466.88,828191.8799999999,0.4838117949188297,22.370256101906946,346.851393793431,716.913885598062,2.1208315374571582,403.78944104424124,834.600241839879,2.468980653913243,12940.498124999998,38.2816082729524,79.125,35.06870332192667,40.825472712213966,1621.74,17.37999999999988
12,713.0,1642.01,1873.19,257.6517181727622,59.416666666666664,136.83416666666668,156.09916666666666,5.056877240770528,6.570882962339584,2.5649493574615367,7.404285204446013,4.101265005066675,4.926051271726574,508369.0,2696196.8401,144,8556.0,19704.12,1170753.13,0.4342239085023843,20.203041693896388,243.6834957177116,561.1931792474609,1.7808673203041026,292.68954639508723,674.0521207239793,2.1390092366922535,8130.230069444445,25.80013723018333,59.41666666666667,49.215180060800094,59.11261526071888,1873.55,0.35999999999989996
5,96.0,1105.47,1312.16,257.6517181727622,19.2,221.094,262.432,5.573795270160911,4.574710978503383,1.791759469228055,7.008930046606608,3.005682604407159,5.403100715677302,9216.0,1222063.9209,25,480.0,5527.35,106125.12,0.08684089120464598,16.24000583097114,57.70910600461745,664.5383897387965,0.2610161560450191,103.7395337410042,1194.5931496319572,0.4692100814178774,4245.0048,1.6673451111292028,19.2,15.028413022035796,27.015503578386507,1303.09,9.070000000000164
7,1054.0,576.47,1344.18,257.6517181727622,150.57142857142858,82.35285714285715,192.0257142857143,5.262823414670946,6.961296045910167,2.0794415416798357,6.358656492994654,5.02105698955867,4.42308288746781,1110916.0,332317.6609,49,7378.0,4035.29,607599.38,1.8283692126216455,22.208551247517594,756.0277238564056,413.49838896726953,9.180346014527796,665.9899090558675,364.25351316265267,8.087028576319796,12399.987346938777,275.30016430045924,150.57142857142858,35.14739892691069,30.961580212274672,1345.41,1.2300000000000182
12,495.0,1948.13,1831.92,257.6517181727622,41.25,162.34416666666667,152.66,5.034742369439489,6.206575926724928,2.5649493574615367,7.575138398155398,3.7436043538031827,5.095859426767667,245025.0,3795210.4969000006,144,5940.0,23377.56,964324.3500000001,0.2540898194679,19.07688153641643,154.4236795943813,607.7523291478828,0.951211754417095,210.2042013541663,827.2830520890747,1.2948060017811929,6696.696875,10.481205053050875,41.25,44.923252245638196,61.15031312121201,1779.85,52.070000000000164
1,1068.0,2011.28,1421.45,262.5700197852986,1068.0,2011.28,1421.45,7.260136015997846,6.974478911025045,0.6931471805599453,7.607023686547018,6.974478911025045,7.607023686547018,1140624.0,4045247.2383999997,1,1068.0,2011.28,2148047.04,0.531005131060817,53.05502627749017,7448.743476974748,14027.629944166452,3.7034840882297586,8124.301297232216,15299.854600278286,4.039368609657639,2148047.04,567.1134799729526,1068.0,6.974478911025045,7.607023686547018,1421.31,0.14000000000010004
7,1000.0,1620.46,1971.23,257.6517181727622,142.85714285714286,231.49428571428572,281.6042857142857,5.644047635437224,6.90875477931522,2.0794415416798357,7.391082256926294,4.968820743663249,5.448865647152413,1000000.0,2625890.6116,49,7000.0,11343.220000000001,1620460.0,0.6171087222146797,27.074436657004984,709.8315348090356,1150.25360889665,3.0663026200358225,778.4093781646304,1261.381260940657,3.3625425170336896,33070.61224489796,88.15838888781138,142.85714285714286,34.78174520564274,38.14205953006689,1980.73,9.5
13,855.0,1798.75,1951.77,257.6517181727622,65.76923076923077,138.3653846153846,150.13615384615383,5.0181811116450765,6.752270376141742,2.6390573296152584,7.495403045349413,4.201242357198813,4.937099150527854,731025.0,3235501.5625,169,11115.0,23383.75,1537931.25,0.47533009034051427,20.7419500728879,276.3124781080758,581.3065146162588,1.9969769091897072,324.7092133616397,683.1236228470752,2.3467517852404813,9100.184911242604,31.262094403164593,65.76923076923077,54.616150643584575,64.18228895686211,1953.89,2.1200000000001182
8,544.0,1279.51,1483.77,257.6517181727622,68.0,159.93875,185.47125,5.228277071704712,6.300785794663244,2.1972245773362196,7.15501371505852,4.23410650459726,5.081023857818184,295936.0,1637145.8401,64,4352.0,10236.08,696053.44,0.4251627576181507,21.513596166401832,287.9192423126137,677.197701712155,1.8001843975435199,345.5096223316365,812.652604539618,2.160262114913593,10875.835,28.911067518034248,68.0,33.87285203677808,40.64819086254547,1485.19,1.4200000000000728
11,816.0,544.99,1077.12,257.6517181727622,74.18181818181819,49.54454545454546,97.91999999999999,4.594311442653216,6.705639094860003,2.4849066497880004,6.302600660558868,4.3199094222253205,3.922855035678958,665856.0,297014.1001,121,8976.0,5994.89,444711.84,1.4972751793610892,16.946378430653578,320.45873532144196,214.0279487289616,6.468093154986076,291.0045190103664,194.3560696267887,5.873593477153764,3675.304462809918,111.07059512351354,74.18181818181819,47.51900364447852,43.15140539246854,1235.09,157.97000000000003
5,1080.0,2383.82,1664.76,257.6517181727622,216.0,476.764,332.952,5.810997270074209,6.985641817639208,1.791759469228055,7.776878928776196,5.37989735354046,6.169116886720332,1166400.0,5682597.792400001,25,5400.0,11919.1,2574525.6,0.4530543413512765,33.18921561254847,1162.0578283647394,2564.941381863364,2.4373858520457485,1332.5292475315916,2941.2128433803323,2.794945187832117,102981.024,97.85973773187573,215.99999999999997,26.8994867677023,30.84558443360166,1690.58,25.819999999999936
8,1124.0,1908.69,1833.27,257.6517181727622,140.5,238.58625,229.15875,5.438769288224026,7.025538314638521,2.1972245773362196,7.554696204203089,4.952299717083292,5.478913477282393,1263376.0,3643097.5161,64,8992.0,15269.52,2145367.56,0.5888855707317584,27.13322166346943,695.7981102502026,1181.5506183749637,2.9163378453293203,769.7873435581762,1307.1934206192664,3.2264530900593646,33521.368125,82.73842268781206,140.5,39.61839773666634,43.83130781825914,1832.51,0.7599999999999909
3,29.0,1632.85,1269.1,257.6517181727622,9.666666666666666,544.2833333333333,423.0333333333333,6.049812068494055,3.4011973816621555,1.3862943611198906,7.398694471940532,2.367123614131617,6.301305537249504,841.0,2666199.1224999996,9,87.0,4898.549999999999,47352.649999999994,0.017760357656857642,14.915969137081616,22.88219493660563,1288.3859311116034,0.042040962004971,60.91262019341187,3429.6955821659503,0.11191344004668868,5261.405555555555,0.17168345734962387,9.666666666666666,7.101370842394851,18.90391661174851,1123.76,145.33999999999992
6,470.0,2235.72,1628.6,257.6517181727622,78.33333333333333,372.61999999999995,271.43333333333334,5.607393935853974,6.154858094016418,1.9459101490553132,7.712765786020782,4.373658385003365,5.923239238112416,220900.0,4998443.918399999,36,2820.0,13414.32,1050788.4,0.21022310486107385,25.90622496015131,342.6032401585969,1629.7125874199537,0.9194440452970772,463.9870736521392,2207.117404905448,1.2452017434709335,29188.566666666662,16.467476547450783,78.33333333333333,26.24195031002019,35.539435428674494,1640.78,12.180000000000064
7,287.0,2293.5,1558.09,257.6517181727622,41.0,327.64285714285717,222.5842857142857,5.409788460252639,5.662960480135946,2.0794415416798357,7.738270233834888,3.7376696182833684,5.79497162054021,82369.0,5260142.25,49,2009.0,16054.5,658234.5,0.1251362546326575,21.65968936490748,153.2444543496181,1224.620752790415,0.4677179770862554,237.59383644214859,1898.6810588155674,0.7251610442969436,13433.357142857143,5.130586439938958,41.00000000000001,26.163687327983578,40.56480134378147,1586.73,28.6400000000001
4,72.0,1367.29,1302.97,257.6517181727622,18.0,341.8225,325.7425,5.789172398912667,4.290459441148391,1.6094379124341003,7.221317064020244,2.9444389791664403,5.837212820509004,5184.0,1869481.9441,16,288.0,5469.16,98444.88,0.052658909229205214,17.18731695839679,52.99990162499593,1006.4754929561205,0.15505094493485924,105.06983076916207,1995.2906793384388,0.3073812600667366,6152.805,0.9478603661256939,18.0,11.777755916665761,23.348851282036016,1335.5,32.52999999999997
6,344.0,233.31,800.18,257.6517181727622,57.333333333333336,38.885,133.36333333333332,4.9005475734072785,5.84354441703136,1.9459101490553132,5.456645024927341,4.0661736852554045,3.6860003133630928,118336.0,54433.5561,36,2064.0,1399.8600000000001,80258.64,1.4744331576014744,14.987917478040183,233.12729128797653,158.1131637511564,5.99530130610715,211.33068463281734,143.33012218512386,5.434761080951969,2229.4066666666668,84.53416770248454,57.33333333333333,24.39704211153243,22.11600188017856,800.06,0.12000000000000455
8,801.0,1241.21,1780.65,257.6517181727622,100.125,155.15125,222.58125,5.409774882666519,6.687108607866515,2.1972245773362196,7.1246473303262565,4.616357375378656,5.050825088820326,641601.0,1540602.2641,64,6408.0,9929.68,994209.2100000001,0.6453380169350875,23.316413650523266,462.2127822097879,716.2336172367177,2.979110914090527,505.7138620181351,783.6418260618346,3.2594894467052966,15534.518906250001,64.61446894562563,100.125,36.93085900302925,40.40660071056261,1794.2,13.549999999999955
5,629.0,484.34,1029.87,257.6517181727622,125.8,96.868,205.974,5.332593181511808,6.4457198193855785,1.791759469228055,6.184849676257916,4.842611042003125,4.583619631957647,395641.0,234585.23559999999,25,3145.0,2421.7,304649.86,1.2986744848660032,22.1966870420604,609.2004690839931,469.0940464167587,6.288975400379828,576.619349700272,444.0060665084733,5.9526298643542965,12185.9944,163.3732501961432,125.8,24.213055210015625,22.918098159788233,1029.87,0.0
11,327.0,961.08,1356.46,257.6517181727622,29.727272727272727,87.3709090909091,123.31454545454545,4.822815010612924,5.793013608384144,2.4849066497880004,6.869097607291258,3.425150622684648,4.481542832801986,106929.0,923674.7664000001,121,3597.0,10571.880000000001,314273.16000000003,0.3402422274940692,15.349959224359644,101.82038669253454,299.25852367725105,1.1653808773649228,133.22404602965904,391.55647143175753,1.5248101160426284,2597.2988429752068,10.114473490050965,29.72727272727273,37.67665684953113,49.29697116082184,1371.75,15.289999999999964
14,94.0,105.94,1180.63,257.6517181727622,6.714285714285714,7.567142857142857,84.3307142857143,4.446534463376159,4.553876891600541,2.70805020110221,4.672267929520586,2.043073897508961,2.147934288125105,8836.0,11223.283599999999,196,1316.0,1483.1599999999999,9958.36,0.8872946951104399,4.388388477632894,13.717781883274453,15.460232050149951,1.8128086309783118,14.421844505982847,16.253725605998113,1.9058506992992248,50.80795918367347,5.957550095741525,6.714285714285714,28.603034565125455,30.071080033751468,1098.72,81.91000000000008
4,1113.0,2103.82,1695.08,257.6517181727622,278.25,525.955,423.77,6.051547845964989,7.01571242048723,1.6094379124341003,7.651985231771398,5.63210743794931,6.267115155901207,1238769.0,4426058.5924,16,4452.0,8415.28,2341551.66,0.5290376553127168,35.29706588403604,1567.1338946093956,2962.23506752663,2.9795969134420157,1743.8247921295108,3296.2205518220194,3.3155399076527665,146346.97875,147.20472759076347,278.25,22.52842975179724,25.068460623604828,1592.28,102.79999999999995
14,267.0,2090.21,1968.4,257.6517181727622,19.071428571428573,149.3007142857143,140.6,4.953006181259619,5.5909869805108565,2.70805020110221,7.645498124801906,2.9992973397184874,5.012638049147598,71289.0,4368977.8441,196,3738.0,29262.940000000002,558086.0700000001,0.12773836121729396,15.03439196578006,57.200884978916875,447.79723517521285,0.38312532697902896,95.59816850874348,748.3904411934858,0.6403061697735676,2847.3779081632656,2.4361530317869633,19.071428571428573,41.99016275605882,70.17693268806637,1923.58,44.820000000000164
1,979.0,1292.54,1313.53,262.5700197852986,979.0,1292.54,1313.53,7.181234466275428,6.887552571664617,0.6931471805599453,7.16513792499797,6.887552571664617,7.16513792499797,958441.0,1670659.6516,1,979.0,1292.54,1265396.66,0.7574233679421913,49.35026414165145,6742.913967659661,8902.437200979384,5.216793265709116,7014.670028573013,9261.227373576876,5.427042898922287,1265396.66,741.5174772154053,979.0,6.887552571664617,7.16513792499797,1361.69,48.16000000000008
10,625.0,519.94,1229.41,257.6517181727622,62.5,51.99400000000001,122.941,4.819805645921615,6.439350371100098,2.3978952727983707,6.25563487197379,4.151039905898646,3.9701786995964943,390625.0,270337.60360000003,100,6250.0,5199.400000000001,324962.50000000006,1.2020617763588104,16.48037021557384,259.43999411866537,215.82916886729421,4.989806403020835,248.1361687247809,206.42547130682016,4.772400060098874,3249.6250000000005,75.12886102242565,62.49999999999999,41.51039905898646,39.701786995964945,1203.56,25.850000000000136
14,457.0,848.61,1492.64,257.6517181727622,32.642857142857146,60.615,106.61714285714287,4.678579955271233,6.126869184114185,2.70805020110221,6.744777420663227,3.5158007644011593,4.120905347390086,208849.0,720138.9321,196,6398.0,11880.54,387814.77,0.538527710019915,14.48828217037889,114.76578209509499,213.11026333417627,1.893356134539223,134.5181245540907,249.78867763205008,2.219221719938805,1978.646785714286,17.57908310565008,32.642857142857146,49.22121070161623,57.69267486346121,1477.54,15.100000000000136
11,398.0,723.39,1154.77,257.6517181727622,36.18181818181818,65.76272727272728,104.97909090909091,4.663241819080014,5.988961416889864,2.4849066497880004,6.58532992138609,3.615819883244431,4.20114494985747,158404.0,523293.0921,121,4378.0,7957.29,287909.22,0.5501873125146878,15.190583442086568,130.82693759375303,237.7861768491081,1.9893782240994256,152.00506273120664,276.27874957067235,2.311416649446734,2379.415041322314,19.90677730734961,36.18181818181818,39.77401871568874,46.21259444843217,1115.69,39.07999999999993
14,68.0,438.96,866.76,257.6517181727622,4.857142857142857,31.354285714285712,61.91142857142857,4.141727841501326,4.23410650459726,2.70805020110221,6.086683813688916,1.7676619176489945,3.476746491748331,4624.0,192685.8816,196,952.0,6145.44,29849.28,0.15491160925824676,6.145712370783269,8.585786457152258,55.42377681222875,0.2738313522875242,16.88705438849189,109.01090285841765,0.5385883940196977,152.29224489795916,0.7524278163971985,4.857142857142857,24.747266847085925,48.674450884476634,963.64,96.88
3,769.0,2497.93,1587.8,257.6517181727622,256.3333333333333,832.6433333333333,529.2666666666667,6.273380024665426,6.646390514847729,1.3862943611198906,7.823617919238149,5.550372261356666,6.725805653013337,591361.0,6239654.284899999,9,2307.0,7493.789999999999,1920908.17,0.30785490386039643,37.330725131761085,1422.7454229944253,4621.480460936886,1.7087093189093676,1724.0481823890852,5600.197238277202,2.0705722526921315,213434.2411111111,78.91347368954828,256.33333333333337,16.65111678407,20.17741695904001,1587.6,0.20000000000004547
13,694.0,1054.31,1815.02,257.6517181727622,53.38461538461539,81.10076923076923,139.6169230769231,4.9460393354117445,6.543911845564792,2.6390573296152584,6.961589841610542,3.996081308435036,4.4079473858513865,481636.0,1111569.5761,169,9022.0,13706.029999999999,731691.14,0.6582504197057791,17.614516157165806,213.329263696455,324.0852680227802,2.6304221984557814,235.3165758292971,357.4879237213058,2.901533216777667,4329.533372781065,35.14044548275467,53.38461538461539,51.94905700965547,57.303316016068024,1815.21,0.19000000000005457
12,1088.0,1977.91,1883.21,257.6517181727622,90.66666666666667,164.82583333333335,156.93416666666667,5.062178279530625,6.9930151229329605,2.5649493574615367,7.590301467054537,4.518158808998462,5.110938040777152,1183744.0,3912127.9681,144,13056.0,23734.920000000002,2151966.08,0.550075584834497,23.09202973118263,409.6463986825272,744.7092908255123,2.4853288492349632,463.3917156971285,842.4146216861282,2.8114022318333705,14944.208888888892,49.873519691661066,90.66666666666667,54.217905707981544,61.331256489325824,1883.3,0.08999999999991815
9,101.0,950.23,1281.64,257.6517181727622,11.222222222222221,105.58111111111111,142.40444444444447,4.96566892102167,4.624972813284271,2.302585092994046,6.8577558839877195,2.5032557884561966,4.6689063019513855,10201.0,902937.0529,81,909.0,8552.07,95973.23,0.10629005609168306,11.687466726119421,28.092092737119536,264.29652754052574,0.26607119816683944,52.39550405523221,492.94831503369613,0.4962583127212253,1184.8546913580246,1.192810629473332,11.222222222222221,22.52930209610577,42.02015671756247,1281.65,0.009999999999990905
1,170.0,2452.85,1209.08,262.5700197852986,170.0,2452.85,1209.08,7.098441752107719,5.14166355650266,0.6931471805599453,7.8054134987082895,5.14166355650266,7.8054134987082895,28900.0,6016473.1225,1,170.0,2452.85,416984.5,0.06930713251931427,40.13281012974234,874.0828046054522,12611.72945456755,0.35635395748025855,1326.9202947804092,19145.508500306627,0.5409708277230199,416984.5,11.782212528283425,170.0,5.14166355650266,7.8054134987082895,1210.92,1.8400000000001455
12,1135.0,475.95,1447.39,257.6517181727622,94.58333333333333,39.6625,120.61583333333334,4.800867169389031,7.035268599281097,2.5649493574615367,6.167411663591217,4.55999846734137,3.7053062917994697,1288225.0,226528.4025,144,13620.0,5711.4,540203.25,2.384704275659208,16.896191011635917,431.2998550360379,180.8609392109271,10.874247842068401,350.4602200993665,146.96171079849648,8.836059756681161,3751.4114583333335,225.55327940610007,94.58333333333334,54.71998160809645,44.463675501593634,1449.27,1.8799999999998818
3,1109.0,2092.26,1436.66,257.6517181727622,369.6666666666667,697.4200000000001,478.8866666666667,6.173549964912209,7.01211529430638,1.3862943611198906,7.646477938333372,5.915303186142418,6.548820640999672,1229881.0,4377551.9076000005,9,3327.0,6276.780000000001,2320316.3400000003,0.5300488467016528,38.73825960318059,2186.6904111439803,4125.4507480794455,3.1353996317054005,2420.8806969562124,4567.278491445992,3.4711948280178544,257812.9266666667,195.941390330711,369.6666666666667,17.745909558427254,19.646461922999016,1437.19,0.5299999999999727
7,753.0,358.13,1084.79,257.6517181727622,107.57142857142857,51.16142857142857,154.97,5.049663681063734,6.625392368007956,2.0794415416798357,5.883684439931388,4.6874082842250635,3.954343305499262,567009.0,128257.09689999999,49,5271.0,2506.91,269671.89,2.102588445536537,18.53562156886716,504.23120543163895,239.81450411850315,9.855690497923861,425.3743584344206,202.30985257120724,8.314356543827504,5503.507959183674,226.1784427841446,107.57142857142857,32.811857989575444,27.680403138494835,1084.57,0.22000000000002728
2,521.0,467.19,667.85,257.6290524299973,260.5,233.595,333.925,5.81390662616305,6.257667587882639,1.0986122886681098,6.148874196434868,5.566434283504978,5.457860623119277,271441.0,218266.4961,4,1042.0,934.38,243405.99,1.1151779789807146,30.380822487122984,1450.0561308530466,1300.2912164553452,6.207564934408043,1421.7726923225716,1274.9289522575475,6.086485979248579,60851.4975,290.5038635244762,260.5,11.132868567009956,10.915721246238554,561.02,106.83000000000004
12,1003.0,983.23,1996.18,257.6517181727622,83.58333333333333,81.93583333333333,166.34833333333333,5.120077468440329,6.911747300251674,2.5649493574615367,6.891859609576752,4.437737241687888,4.418067216437106,1006009.0,966741.2329000001,144,12036.0,11798.76,986179.6900000001,1.0201071977055216,19.60622142266329,370.92087111774595,363.60969901206516,4.526967701771662,369.2767848405348,361.99801910145464,4.506902167434291,6848.470069444445,85.26395994155318,83.58333333333333,53.25284690025465,53.01680659724528,1996.37,0.1899999999998272
3,269.0,708.05,799.12,257.6517181727622,89.66666666666667,236.01666666666665,266.37333333333333,5.5886459339407235,5.598421958998375,1.3862943611198906,6.563926045907355,4.507189777627888,5.4681304621505955,72361.0,501334.80249999993,9,807.0,2124.1499999999996,190465.44999999998,0.3799166725513735,24.64590172174082,404.1446833939673,1063.7719073498085,1.7123565428739522,490.3090314395034,1290.569924575243,2.0774339302570586,21162.827777777777,34.06586163877316,89.66666666666667,13.521569332883663,16.404391386451785,799.03,0.09000000000003183
14,646.0,2418.19,1931.21,257.6517181727622,46.142857142857146,172.72785714285715,137.94357142857143,4.934067889760709,6.472346294500901,2.70805020110221,7.791188052378787,3.8531825054052127,5.1574900354192,417316.0,5847642.8761,196,9044.0,33854.66,1562150.74,0.26714195327910545,19.872750376278972,177.7968498922691,665.5519573389879,1.0293467008348258,237.9813259200574,890.8422020535968,1.3777819620794078,7970.1568367346945,12.32669298702158,46.142857142857146,53.94455507567298,72.2048604958688,1909.69,21.519999999999982
